,acousticness,analysis_url,artist_discovery,artist_discovery_rank,artist_familiarity,artist_familiarity_rank,artist_hotttnesss,artist_hotttnesss_rank,artist_id,artist_location,artist_name,audio_md5,audio_summary,duration,energy,id,index,key,liveness,loudness,mode,song_currency,song_currency_rank,song_discovery,song_discovery_rank,song_hotttnesss,song_hotttnesss_rank,song_type,speechiness,tempo,time_signature,title,valence,year,band_singer,ranking,song,songurl,url
568,0.109565,http://echonest-analysis.s3.amazonaws.com/TR/NXphDgShHidWG0za3IWZo2l3VSX1d4Q0M9mMBeyCVJWXo1dGnLju9ssJRNF-EOvvo-9LEa-M0ef_7h7Qg%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449373090&Signature=Wf9wHtDY/qquR0Bad8T3BEySfjU%3D,,,0.0,,0.0,,ARLLSIC14D98C0B421,{},Éxito De Pitbull Feat Ne Yo / Afrojack & Nayer,,"{u'time_signature': 4, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/NXphDgShHidWG0za3IWZo2l3VSX1d4Q0M9mMBeyCVJWXo1dGnLju9ssJRNF-EOvvo-9LEa-M0ef_7h7Qg%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449373090&Signature=Wf9wHtDY/qquR0Bad8T3BEySfjU%3D', u'energy': 0.654369, u'liveness': 0.093642, u'tempo': 129.035, u'speechiness': 0.043768, u'acousticness': 0.109565, u'danceability': 0.737422, u'instrumentalness': 0.809935, u'key': 8, u'duration': 264.36998, u'loudness': -10.945, u'audio_md5': u'', u'valence': 0.578033, u'mode': 1}",264.36998,0.654369,SOMNOLK14DA32FC416,106,8,0.093642,-10.945,1,0.0,,0.0,,0.0,,"[studio, karaoke, electric]",0.043768,129.035,4,Give Me Everything,0.578033,2011,Nayer,5.0,Give Me Everything,/wiki/Give_Me_Everything_(Pitbull_song),/wiki/Nayer
569,0.081609,http://echonest-analysis.s3.amazonaws.com/TR/XaEN6wkuogjpTHYC21COsSdDUzf8E8sm4QAFqBzupUGEJUH321rtKbmmu4YQ2eKLOBsdSMFlL3ryNmK3Q%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449373093&Signature=YI/ZOD0Z2Hr4tspvH49AYqiozn0%3D,0.418554735644,78308.0,0.768173,225.0,0.815012,146.0,ARJHCSL123E29C21E8,"{u'latitude': 33.973951, u'location': u'Los Angeles, CA ', u'longitude': -118.248405}",Bruno Mars,,"{u'time_signature': 4, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/XaEN6wkuogjpTHYC21COsSdDUzf8E8sm4QAFqBzupUGEJUH321rtKbmmu4YQ2eKLOBsdSMFlL3ryNmK3Q%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449373093&Signature=YI/ZOD0Z2Hr4tspvH49AYqiozn0%3D', u'energy': 0.692937, u'liveness': 0.38883, u'tempo': 114.194, u'speechiness': 0.265106, u'acousticness': 0.081609, u'danceability': 0.716386, u'instrumentalness': 0.0, u'key': 2, u'duration': 222.28, u'loudness': -6.197, u'audio_md5': u'', u'valence': 0.415399, u'mode': 0}",222.28,0.692937,SOEKSBG137AD9CC5FE,116,2,0.38883,-6.197,0,0.0546744362807,11644.0,0.0109196160217,292400.0,0.56849,1343.0,"[studio, electric, vocal]",0.265106,114.194,4,Grenade,0.415399,2011,Bruno Mars,6.0,Grenade,/wiki/Grenade_(song),/wiki/Bruno_Mars
570,0.053886,http://echonest-analysis.s3.amazonaws.com/TR/8sMuog0j0jRxGEhh5JInv5VemU14JnkJWiarBXYVDmoSkOrbWG95hMNtII8mAj977lqag0mWN9qwDAPGY%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449373096&Signature=wq5y%2BmaxrweHBq%2B5Tzou63MTF58%3D,0.446564210234,42774.0,0.707226,652.0,0.758738,443.0,ARHQLBZ13925F19AE2,"{u'latitude': 33.844371, u'location': u'Atlanta Georgia ', u'longitude': -84.47405}",Cee Lo Green,,"{u'time_signature': 4, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/8sMuog0j0jRxGEhh5JInv5VemU14JnkJWiarBXYVDmoSkOrbWG95hMNtII8mAj977lqag0mWN9qwDAPGY%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449373096&Signature=wq5y%2BmaxrweHBq%2B5Tzou63MTF58%3D', u'energy': 0.789454, u'liveness': 0.119181, u'tempo': 127.485, u'speechiness': 0.038777, u'acousticness': 0.053886, u'danceability': 0.659889, u'instrumentalness': 0.131987, u'key': 0, u'duration': 222.1781, u'loudness': -5.43, u'audio_md5': u'', u'valence': 0.812088, u'mode': 1}",222.1781,0.789454,SOXLWXN13167714145,126,0,0.119181,-5.43,1,0.000307692307692,1717103.0,0.0010951601906,2317432.0,0.102861,1645742.0,"[studio, karaoke, vocal, electric]",0.038777,127.485,4,Fuck You (Official Karaoke Version),0.812088,2011,Cee Lo Green,7.0,Fuck You,/wiki/Fuck_You_(Cee_Lo_Green_song),/wiki/Cee_Lo_Green
571,0.033748,http://echonest-analysis.s3.amazonaws.com/TR/i1WDaQqE-ycFUYv-cyp58ENSBhv8s7ZuuMM5C_/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449373099&Signature=c336IHRPqHEQlhEfG%2BfjbnnzBec%3D,0.371053088266,184016.0,0.797361,120.0,0.779744,299.0,ARDYVEQ122BCFCC19E,"{u'latitude': 40.714269, u'location': u'New York, NY', u'longitude': -74.005973}",Nicki Minaj,5dbe13cfecabf42d9333bb1dd0c402c1,"{u'time_signature': 4, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/i1WDaQqE-ycFUYv-cyp58ENSBhv8s7ZuuMM5C_/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449373099&Signature=c336IHRPqHEQlhEfG%2BfjbnnzBec%3D', u'energy': 0.578913, u'liveness': 0.348087, u'tempo': 127.014, u'speechiness': 0.254004, u'acousticness': 0.033748, u'danceability': 0.674536, u'instrumentalness': 0.003243, u'key': 1, u'duration': 218.39955, u'loudness': -14.428, u'audio_md5': u'5dbe13cfecabf42d9333bb1dd0c402c1', u'valence': 0.611095, u'mode': 1}",218.39955,0.578913,SOLMZLA13E905FB1A4,136,1,0.348087,-14.428,1,0.0665137072167,7574.0,0.0,,0.578166,1091.0,"[studio, electric, vocal]",0.254004,127.014,4,Super Bass,0.611095,2011,Nicki Minaj,8.0,Super Bass,/wiki/Super_Bass,/wiki/Nicki_Minaj
572,0.064029,http://echonest-analysis.s3.amazonaws.com/TR/HKn9lgGEaXwNus_bDUq3wNjLan_dUYrrt6MvP5ps9Y5etz-0lB5UHXmeYzqgPLa0UJu9V_O_Jya5IDo04%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449373103&Signature=Hca8vT0FJ%2Bj%2Bx/dSmiuorMBstgo%3D,0.401393857367,108730.0,0.808263,91.0,0.869993,49.0,ARF5M7Q1187FB501E8,"{u'latitude': 33.973951, u'location': u'Los Angeles, CA', u'longitude': -118.248405}",Maroon 5,,"{u'time_signature': 4, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/HKn9lgGEaXwNus_bDUq3wNjLan_dUYrrt6MvP5ps9Y5etz-0lB5UHXmeYzqgPLa0UJu9V_O_Jya5IDo04%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449373103&Signature=Hca8vT0FJ%2Bj%2Bx/dSmiuorMBstgo%3D', u'energy': 0.70363, u'liveness': 0.404437, u'tempo': 128.016, u'speechiness': 0.051437, u'acousticness': 0.064029, u'danceability': 0.757737, u'instrumentalness': 0.0, u'key': 11, u'duration': 224.18667, u'loudness': -5.524, u'audio_md5': u'', u'valence': 0.536567, u'mode': 0}",224.18667,0.70363,SOBZQNU1366A12042D,146,11,0.404437,-5.524,0,0.000368367346939,1591681.0,0.00074215670613,2764634.0,0.19146,592446.0,"[remix, studio, electric, vocal]",0.051437,128.016,4,Moves Like Jagger (Remix),0.536567,2011,Maroon 5,9.0,Moves like Jagger,/wiki/Moves_like_Jagger,/wiki/Maroon_5
573,0.229802,http://echonest-analysis.s3.amazonaws.com/TR/e1Phgw1XY4CKVBCeRs25rH9OZayQ5yTT-RLZSh51Xcz5OCgw4bCRwwQ_FDJSEwSaT2q2ia/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449373109&Signature=EoAYKWDsuC61CS9JdtiME/Cj%2Blg%3D,0.356618356138,223758.0,0.773882,205.0,0.704367,1066.0,ARTDQRC1187FB4EFD4,"{u'latitude': 33.973951, u'location': u'Los Angeles, CA', u'longitude': -118.248405}",The Black Eyed Peas,0543b62f58d770a0c079d25117ea412f,"{u'time_signature': 4, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/e1Phgw1XY4CKVBCeRs25rH9OZayQ5yTT-RLZSh51Xcz5OCgw4bCRwwQ_FDJSEwSaT2q2ia/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449373109&Signature=EoAYKWDsuC61CS9JdtiME/Cj%2Blg%3D', u'energy': 0.338801, u'liveness': 0.104897, u'tempo': 96.834, u'speechiness': 0.34379, u'acousticness': 0.229802, u'danceability': 0.481137, u'instrumentalness': 1e-06, u'key': 0, u'duration': 213.002, u'loudness': -20.355, u'audio_md5': u'0543b62f58d770a0c079d25117ea412f', u'valence': 0.284506, u'mode': 0}",213.002,0.338801,SOQKGKV13AA4E7D710,166,0,0.104897,-20.355,0,0.12211813602,3636.0,0.0,,0.479033,7216.0,"[studio, electric, vocal]",0.34379,96.834,4,Just Can't Get Enough,0.284506,2011,The Black Eyed Peas,10.0,Just Can't Get Enough,/wiki/Just_Can%27t_Get_Enough_(The_Black_Eyed_Peas_song),/wiki/The_Black_Eyed_Peas
574,0.044216,http://echonest-analysis.s3.amazonaws.com/TR/5RN76wBCpXQ6ml1KwLSIiHhavykZzTX-JFV8IPUNa0CIn3rL1Ob0UN9CKqa3UNvMLkDD1WxPRFxP2Z7PA%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449373112&Signature=Cm6HryhkelrWBMPysoHhOVxtRD8%3D,0.372856881817,,0.773466,,0.735669,,AR7C6G11187B9B4C1E,"{u'latitude': 42.1497, u'location': u'New York, N', u'longitude': -74.9384}",Jennifer Lopez,,"{u'time_signature': 4, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/5RN76wBCpXQ6ml1KwLSIiHhavykZzTX-JFV8IPUNa0CIn3rL1Ob0UN9CKqa3UNvMLkDD1WxPRFxP2Z7PA%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449373112&Signature=Cm6HryhkelrWBMPysoHhOVxtRD8%3D', u'energy': 0.598385, u'liveness': 0.424401, u'tempo': 129.951, u'speechiness': 0.110901, u'acousticness': 0.044216, u'danceability': 0.771372, u'instrumentalness': 1.7e-05, u'key': 10, u'duration': 132.93714, u'loudness': -10.759, u'audio_md5': u'', u'valence': 0.33829, u'mode': 0}",132.93714,0.598385,SOJUVSS1513E0727A0,176,10,0.424401,-10.759,0,0.0,,0.0,,0.0,,"[studio, electric, vocal]",0.110901,129.951,4,On the Floor,0.33829,2011,Jennifer Lopez,11.0,On the Floor,/wiki/On_the_Floor,/wiki/Jennifer_Lopez
575,0.27608,http://echonest-analysis.s3.amazonaws.com/TR/55qZLwKXUDpp7GjlEW9Sfk5tx49hPYorA2iTZ8TfEQX1INdt9FnK-hVaWsUBcvGpjFEoYSJNyPG2sDRHQ%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449373115&Signature=6tKacZZG7SDJROIjQdNVNqU5qrk%3D,0.450375757843,38670.0,0.755135,274.0,0.849828,71.0,ARK9BHE1187FB3AC9D,"{u'latitude': 25.729, u'location': u'Miami, FL, US', u'longitude': -80.2374}",Pitbull,,"{u'time_signature': 4, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/55qZLwKXUDpp7GjlEW9Sfk5tx49hPYorA2iTZ8TfEQX1INdt9FnK-hVaWsUBcvGpjFEoYSJNyPG2sDRHQ%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449373115&Signature=6tKacZZG7SDJROIjQdNVNqU5qrk%3D', u'energy': 0.652451, u'liveness': 0.07999, u'tempo': 127.88, u'speechiness': 0.481165, u'acousticness': 0.27608, u'danceability': 0.642522, u'instrumentalness': 0.000162, u'key': 6, u'duration': 185.76, u'loudness': -8.946, u'audio_md5': u'', u'valence': 0.714532, u'mode': 1}",185.76,0.652451,SOGFUPB12AF72A97A6,186,6,0.07999,-8.946,1,4.34782608696e-05,5208555.0,0.000138078487901,3998014.0,0.070213,2443814.0,"[studio, electric, vocal]",0.481165,127.88,4,Get On The Floor,0.714532,2011,Pitbull,11.0,On the Floor,/wiki/On_the_Floor,/wiki/Pitbull_(rapper)
576,0.000698,http://echonest-analysis.s3.amazonaws.com/TR/B8eYHQp9Glmg64kTQVg0XKAsq5DXdi1BCtb-eGfEXL_8IWoPjk3V4ITs5u7stZB_r5PbObgIyr6S2iFj8%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449373118&Signature=75q1/WZ4MvL1v9QYO7m5FcwFMkQ%3D,0.362532493886,208780.0,0.843555,35.0,0.878934,35.0,ARKU3Z61187FB51DCA,"{u'latitude': 13.1667, u'location': u'Saint Michael, Barbados', u'longitude': -59.5333}",Rihanna,e4a71a6b71c8ed82a573419342f69244,"{u'time_signature': 4, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/B8eYHQp9Glmg64kTQVg0XKAsq5DXdi1BCtb-eGfEXL_8IWoPjk3V4ITs5u7stZB_r5PbObgIyr6S2iFj8%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449373118&Signature=75q1/WZ4MvL1v9QYO7m5FcwFMkQ%3D', u'energy': 0.805783, u'liveness': 0.026451, u'tempo': 128.968, u'speechiness': 0.076801, u'acousticness': 0.000698, u'danceability': 0.649741, u'instrumentalness': 0.01186, u'key': 3, u'duration': 230.25288, u'loudness': -5.423, u'audio_md5': u'e4a71a6b71c8ed82a573419342f69244', u'valence': 0.440161, u'mode': 0}",230.25288,0.805783,SOAMQWV14215984120,196,3,0.026451,-5.423,0,0.072129291913,6493.0,0.0,,0.592077,806.0,"[studio, electric, vocal]",0.076801,128.968,4,S&M,0.440161,2011,Rihanna,12.0,S&M,/wiki/S%26M_(song),/wiki/Rihanna
577,0.390188,http://echonest-analysis.s3.amazonaws.com/TR/WvcxrQaXDhzTQla6U_sZMIrK2-QJMC60n7Ndwr/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449373121&Signature=xWV8MZUlBrA5JSZwOCBKWVtlfOg%3D,0.512593584756,5699.0,0.626196,2091.0,0.749217,516.0,ARQEQMV129CDD179D8,"{u'latitude': 34.0535, u'location': u'Los Angeles, CA, US', u'longitude': -118.245}",Foster the People,c349825981f960876fc769bdd5885a15,"{u'time_signature': 4, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/WvcxrQaXDhzTQla6U_sZMIrK2-QJMC60n7Ndwr/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449373121&Signature=xWV8MZUlBrA5JSZwOCBKWVtlfOg%3D', u'energy': 0.549104, u'liveness': 0.374677, u'tempo': 128.278, u'speechiness': 0.036761, u'acousticness': 0.390188, u'danceability': 0.664337, u'instrumentalness': 0.195051, u'key': 8, u'duration': 39.00757, u'loudness': -16.95, u'audio_md5': u'c349825981f960876fc769bdd5885a15', u'valence': 0.96937, u'mode': 1}",39.00757,0.549104,SOYQHEM13E907FA7D7,206,8,0.374677,-16.95,1,0.0,,0.0,,0.0,,"[studio, electric, vocal]",0.036761,128.278,4,Pumped Up Kicks - Animation,0.96937,2011,Foster the People,13.0,Pumped Up Kicks,/wiki/Pumped_Up_Kicks,/wiki/Foster_the_People
578,0.002572,http://echonest-analysis.s3.amazonaws.com/TR/o3POqQ_9BjjVsWBGthZBxA65oRfWOrGswAgbv_/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449373124&Signature=sGExsgTnetXp5QmnUdk%2BJb/Byc4%3D,0.372669009584,179998.0,0.817288,72.0,0.829663,104.0,AR0IVTL1187B9AD520,"{u'latitude': 33.973951, u'location': u'Los Angeles, CA', u'longitude': -118.248405}",Katy Perry,7bb601efd490e3513a89c6c55fc24a51,"{u'time_signature': 4, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/o3POqQ_9BjjVsWBGthZBxA65oRfWOrGswAgbv_/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449373124&Signature=sGExsgTnetXp5QmnUdk%2BJb/Byc4%3D', u'energy': 0.546905, u'liveness': 0.528184, u'tempo': 126.024, u'speechiness': 0.180876, u'acousticness': 0.002572, u'danceability': 0.738866, u'instrumentalness': 4.4e-05, u'key': 3, u'duration': 490.49556, u'loudness': -9.601, u'audio_md5': u'7bb601efd490e3513a89c6c55fc24a51', u'valence': 0.761188, u'mode': 0}",490.49556,0.546905,SODVATB13E9060FF14,216,3,0.528184,-9.601,0,0.0647414799873,8042.0,0.0,,0.516957,3584.0,"[studio, electric, vocal]",0.180876,126.024,4,Last Friday Night (T.G.I.F.),0.761188,2011,Katy Perry,14.0,Last Friday Night (T.G.I.F.),/wiki/Last_Friday_Night_(T.G.I.F.),/wiki/Katy_Perry
579,0.014582,http://echonest-analysis.s3.amazonaws.com/TR/kbWZ1A3i6F2hSzudiJGvs_cX7-4xDK6a7GAkAyQ5xeTrj6a6952TLh9Gr5Upp2M5Y2VoKOoJRpbPM8lL4%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449373127&Signature=pCJOwXuvA06pmTyX%2BvyT%2BrOKpKw%3D,0.418554735644,78308.0,0.768173,225.0,0.815012,146.0,ARJHCSL123E29C21E8,"{u'latitude': 33.973951, u'location': u'Los Angeles, CA ', u'longitude': -118.248405}",Bruno Mars,,"{u'time_signature': 4, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/kbWZ1A3i6F2hSzudiJGvs_cX7-4xDK6a7GAkAyQ5xeTrj6a6952TLh9Gr5Upp2M5Y2VoKOoJRpbPM8lL4%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449373127&Signature=pCJOwXuvA06pmTyX%2BvyT%2BrOKpKw%3D', u'energy': 0.838853, u'liveness': 0.161256, u'tempo': 109.007, u'speechiness': 0.043218, u'acousticness': 0.014582, u'danceability': 0.636132, u'instrumentalness': 0.0, u'key': 5, u'duration': 220.28, u'loudness': -5.426, u'audio_md5': u'', u'valence': 0.456284, u'mode': 1}",220.28,0.838853,SOGVYTM146162F26BB,226,5,0.161256,-5.426,1,0.0635974733981,8369.0,0.00939671487609,348176.0,0.616752,471.0,"[studio, electric, vocal]",0.043218,109.007,4,Just The Way You Are,0.456284,2011,Bruno Mars,15.0,Just the Way You Are,/wiki/Just_the_Way_You_Are_(Bruno_Mars_song),/wiki/Bruno_Mars
580,0.035957,http://echonest-analysis.s3.amazonaws.com/TR/gXzvigTKy-CqGoJIeHgOGx5wDdf5YgneXTOjeyKDf8wGTlRt8GbCbNmDhWTCEkKb09qUqnH7gK-IZLC7w%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449373130&Signature=nz9uIr50Yzy7jnFySA0EqK0CJtw%3D,0.450829043986,38232.0,0.754647,277.0,0.849706,73.0,ARDCFNZ1187FB3DDB0,"{u'latitude': 25.779808, u'location': u'Miami, FL', u'longitude': -80.1532}",Enrique Iglesias,,"{u'time_signature': 4, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/gXzvigTKy-CqGoJIeHgOGx5wDdf5YgneXTOjeyKDf8wGTlRt8GbCbNmDhWTCEkKb09qUqnH7gK-IZLC7w%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449373130&Signature=nz9uIr50Yzy7jnFySA0EqK0CJtw%3D', u'energy': 0.834086, u'liveness': 0.17436, u'tempo': 125.948, u'speechiness': 0.052321, u'acousticness': 0.035957, u'danceability': 0.668714, u'instrumentalness': 6e-06, u'key': 5, u'duration': 229.68, u'loudness': -6.177, u'audio_md5': u'', u'valence': 0.31033, u'mode': 0}",229.68,0.834086,SOBYNYV1338A5FDD2F,236,5,0.17436,-6.177,0,0.0102012847966,63605.0,0.00437739821888,824370.0,0.394052,34222.0,"[studio, electric, vocal]",0.052321,125.948,4,Tonight (I'm Lovin' You),0.31033,2011,Enrique Iglesias,16.0,Tonight (I'm Lovin' You),/wiki/Tonight_(I%27m_Lovin%27_You),/wiki/Enrique_Iglesias
581,6.3e-05,http://echonest-analysis.s3.amazonaws.com/TR/tw45PgVocUYaIf0Sr-mUoxHJ8BRN1LSgicSadaqrnr3EsMptP5aTxZ79GkXQ%3D%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449373151&Signature=y6M/urhdmO032SMTJXnUhRTKc0g%3D,0.61752071174,824.0,0.4998,10861.0,0.741504,593.0,ARTIUGO140C3350492,{},PINK,12258250b1fcadb05590e6cec6992716,"{u'time_signature': 4, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/tw45PgVocUYaIf0Sr-mUoxHJ8BRN1LSgicSadaqrnr3EsMptP5aTxZ79GkXQ%3D%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449373151&Signature=y6M/urhdmO032SMTJXnUhRTKc0g%3D', u'energy': 0.409807, u'liveness': 0.346673, u'tempo': 126.933, u'speechiness': 0.041497, u'acousticness': 6.3e-05, u'danceability': 0.564693, u'instrumentalness': 0.528053, u'key': 7, u'duration': 245.55057, u'loudness': -18.726, u'audio_md5': u'12258250b1fcadb05590e6cec6992716', u'valence': 0.727891, u'mode': 1}",245.55057,0.409807,SOFVWIU13E5D96696C,266,7,0.346673,-18.726,1,0.013686228665,49024.0,0.0,,0.35159,69487.0,"[studio, electric]",0.041497,126.933,4,Raise Your Glass,0.727891,2011,Pink,17.0,Raise Your Glass,/wiki/Raise_Your_Glass,/wiki/Pink_(singer)
582,0.003479,http://echonest-analysis.s3.amazonaws.com/TR/kIsx8gTK3DIPO-3ULozJOvJ0ZpFNxltjm2uT37t2aMJjZ3zxO1_MoxprpY7w%3D%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449373155&Signature=vuXQM%2BOOWNtUYEY1l2cPFf8teTw%3D,0.325969283971,326288.0,0.84168,38.0,0.785171,269.0,ARX6TAQ11C8A415850,"{u'latitude': 40.7146, u'location': u'New York, NY, US', u'longitude': -74.0071}",Lady Gaga,24d60fd1ac6dca8535aae623931ba32f,"{u'time_signature': 4, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/kIsx8gTK3DIPO-3ULozJOvJ0ZpFNxltjm2uT37t2aMJjZ3zxO1_MoxprpY7w%3D%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449373155&Signature=vuXQM%2BOOWNtUYEY1l2cPFf8teTw%3D', u'energy': 0.656818, u'liveness': 0.370269, u'tempo': 128.023, u'speechiness': 0.052636, u'acousticness': 0.003479, u'danceability': 0.408596, u'instrumentalness': 0.128517, u'key': 9, u'duration': 277.60281, u'loudness': -16.443, u'audio_md5': u'24d60fd1ac6dca8535aae623931ba32f', u'valence': 0.477027, u'mode': 0}",277.60281,0.656818,SOKQHDP148624CEF5A,276,9,0.370269,-16.443,0,0.0,,0.0,,0.0,,"[remix, studio, electric, vocal]",0.052636,128.023,4,Born This Way Remix,0.477027,2011,Lady Gaga,18.0,Born This Way,/wiki/Born_This_Way_(song),/wiki/Lady_Gaga
583,0.223289,http://echonest-analysis.s3.amazonaws.com/TR/1vf_YgyoaWXJTB9kR6qp85LUpmFmSBL3ikeNnRVgQiNgFrWHaJxiZ0NgSeyLMtnJvsTMdpuKClrwCMSaM%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449373161&Signature=xKA3EIZlPbPlaBK6C1Ht/4zej1Q%3D,0.362532493886,208780.0,0.843555,35.0,0.878934,35.0,ARKU3Z61187FB51DCA,"{u'latitude': 13.1667, u'location': u'Saint Michael, Barbados', u'longitude': -59.5333}",Rihanna,,"{u'time_signature': 4, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/1vf_YgyoaWXJTB9kR6qp85LUpmFmSBL3ikeNnRVgQiNgFrWHaJxiZ0NgSeyLMtnJvsTMdpuKClrwCMSaM%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449373161&Signature=xKA3EIZlPbPlaBK6C1Ht/4zej1Q%3D', u'energy': 0.777544, u'liveness': 0.063793, u'tempo': 100.023, u'speechiness': 0.073157, u'acousticness': 0.223289, u'danceability': 0.691084, u'instrumentalness': 0.0, u'key': 2, u'duration': 263.02667, u'loudness': -3.07, u'audio_md5': u'', u'valence': 0.591259, u'mode': 1}",263.02667,0.777544,SOCKLDR13775514997,296,2,0.063793,-3.07,1,0.0708764232738,6705.0,0.00698053134457,511598.0,0.461086,9969.0,"[studio, electric, vocal]",0.073157,100.023,4,What's My Name?,0.591259,2011,Rihanna,20.0,What's My Name?,/wiki/What%27s_My_Name%3F_(Rihanna_song),/wiki/Rihanna
584,0.03017,http://echonest-analysis.s3.amazonaws.com/TR/RJ27AwaeXxy-JG744Lzh7HmdofU-P7m9YvyapV01XPdEOC_6yoUlnAWzrUpS6j8eDMg5vTx2WMxOfl5_Y%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449373167&Signature=FWEKO7f94bIxnbHaHuenm%2BAGqd8%3D,0.361234653335,212470.0,0.830558,53.0,0.838365,88.0,ARXOTQH1187FB57084,"{u'latitude': 37.916613, u'location': u'Tappahannock, VA', u'longitude': -76.947547}",Chris Brown,,"{u'time_signature': 4, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/RJ27AwaeXxy-JG744Lzh7HmdofU-P7m9YvyapV01XPdEOC_6yoUlnAWzrUpS6j8eDMg5vTx2WMxOfl5_Y%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449373167&Signature=FWEKO7f94bIxnbHaHuenm%2BAGqd8%3D', u'energy': 0.682443, u'liveness': 0.163735, u'tempo': 146.216, u'speechiness': 0.183496, u'acousticness': 0.03017, u'danceability': 0.766924, u'instrumentalness': 3.3e-05, u'key': 11, u'duration': 222.58667, u'loudness': -6.162, u'audio_md5': u'', u'valence': 0.531741, u'mode': 0}",222.58667,0.682443,SOUCRWF135C1F1179E,316,11,0.163735,-6.162,0,0.0426162995226,17069.0,0.00744958587946,471477.0,0.420041,21362.0,"[studio, electric, vocal]",0.183496,146.216,4,Look At Me Now,0.531741,2011,Chris Brown,21.0,Look at Me Now,/wiki/Look_at_Me_Now_(Chris_Brown_song),/wiki/Chris_Brown
