,acousticness,analysis_url,artist_discovery,artist_discovery_rank,artist_familiarity,artist_familiarity_rank,artist_hotttnesss,artist_hotttnesss_rank,artist_id,artist_location,artist_name,audio_md5,audio_summary,duration,energy,id,index,key,liveness,loudness,mode,song_currency,song_currency_rank,song_discovery,song_discovery_rank,song_hotttnesss,song_hotttnesss_rank,song_type,speechiness,tempo,time_signature,title,valence,year,band_singer,ranking,song,songurl,url
27,0.143562,http://echonest-analysis.s3.amazonaws.com/TR/0dRt0Qs3zAEe3L5exfwWeoNgclYF0cnaRfgTqsZCtld4lTn6LoGB28nRWl0A%3D%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1448746640&Signature=OGp/zGkrZd1enetmUa4siD9Ckj0%3D,0.195779536076,1253284.0,0.106169,995314.0,0.204527,1628549.0,ARLNVHS13925F19A7C,"{u'latitude': 40.219809, u'location': u'Los Angeles CA, United States', u'longitude': -79.49533}",The Game/50 Cent,97c4b7818b8befe26e871f07b974bd21,"{u'time_signature': 4, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/0dRt0Qs3zAEe3L5exfwWeoNgclYF0cnaRfgTqsZCtld4lTn6LoGB28nRWl0A%3D%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1448746640&Signature=OGp/zGkrZd1enetmUa4siD9Ckj0%3D', u'energy': 0.479826, u'liveness': 0.112238, u'tempo': 99.995, u'speechiness': 0.211896, u'acousticness': 0.143562, u'danceability': 0.843036, u'instrumentalness': 0.0, u'key': 1, u'duration': 225.51465, u'loudness': -9.577, u'audio_md5': u'97c4b7818b8befe26e871f07b974bd21', u'valence': 0.468425, u'mode': 0}",225.51465,0.479826,SOUFRFE144E17CB7C2,330,1,0.112238,-9.577,0,0.0,,0.0,,0.0,,"[studio, electric, vocal]",0.211896,99.995,4,Hate It Or Love It (05),0.468425,2005,50 Cent,24.0,Hate It or Love It,/wiki/Hate_It_or_Love_It,/wiki/50_Cent
28,0.114985,http://echonest-analysis.s3.amazonaws.com/TR/yZkuyASA2s8e1lrI8UxflPwIEGeZL0jb0Ubg3Pjm3VSjHHGpfgqOwqwnroK9IVCfuuq7Ac-sBwEwevCfU%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1448746644&Signature=mYhGpOb6QtMr%2BBhQCg5BZ2UboKw%3D,0.492744448381,,0.701088,,0.826862,,ARHLGDG11F4C846A37,"{u'latitude': 33.7483, u'location': u'Atlanta, GA, US', u'longitude': -84.3911}",Lil Jon,,"{u'time_signature': 4, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/yZkuyASA2s8e1lrI8UxflPwIEGeZL0jb0Ubg3Pjm3VSjHHGpfgqOwqwnroK9IVCfuuq7Ac-sBwEwevCfU%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1448746644&Signature=mYhGpOb6QtMr%2BBhQCg5BZ2UboKw%3D', u'energy': 0.505806, u'liveness': 0.489377, u'tempo': 117.754, u'speechiness': 0.068557, u'acousticness': 0.114985, u'danceability': 0.752914, u'instrumentalness': 0.0, u'key': 2, u'duration': 333.74667, u'loudness': -4.951, u'audio_md5': u'', u'valence': 0.165893, u'mode': 1}",333.74667,0.505806,SOWGMEZ14FCF604DE0,340,2,0.489377,-4.951,1,0.0,,0.0,,0.0,,"[studio, electric, vocal]",0.068557,117.754,4,Lovers & Friends (Chopped & Screwed),0.165893,2005,Lil Jon,25.0,Lovers & Friends,/wiki/Lovers_%26_Friends,/wiki/Lil_Jon
29,0.098789,http://echonest-analysis.s3.amazonaws.com/TR/JjPKIAvIy7R16st5-Hcm42vExr-OlhyTKGwv-tptPQO_t5yzDxP23TK6QY6RqwLLDB7PME8MkuYaNRQ98%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1448746653&Signature=3C697FWu1eW9j%2BQ5vXXp7Zy/s4U%3D,0.351153652095,241824.0,0.734697,403.0,0.63243,2733.0,ARKWI7M1187B9B7713,"{u'latitude': 29.7605, u'location': u'Houston, TX, US', u'longitude': -95.3698}",Destiny's Child,bf0d735a11feff6cc2b1ea9bb23e21ca,"{u'time_signature': 4, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/JjPKIAvIy7R16st5-Hcm42vExr-OlhyTKGwv-tptPQO_t5yzDxP23TK6QY6RqwLLDB7PME8MkuYaNRQ98%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1448746653&Signature=3C697FWu1eW9j%2BQ5vXXp7Zy/s4U%3D', u'energy': 0.508639, u'liveness': 0.087391, u'tempo': 77.505, u'speechiness': 0.240246, u'acousticness': 0.098789, u'danceability': 0.84235, u'instrumentalness': 0.0, u'key': 7, u'duration': 244.74621, u'loudness': -4.777, u'audio_md5': u'bf0d735a11feff6cc2b1ea9bb23e21ca', u'valence': 0.821307, u'mode': 1}",244.74621,0.508639,SOWNQBJ12AB0180089,370,7,0.087391,-4.777,1,0.0256255125285,27714.0,0.00334486930731,1065207.0,0.384964,40190.0,"[studio, electric, vocal]",0.240246,77.505,4,Soldier,0.821307,2005,Destiny's Child,26.0,Soldier,/wiki/Soldier_(Destiny%27s_Child_song),/wiki/Destiny%27s_Child
30,0.044205,http://echonest-analysis.s3.amazonaws.com/TR/firGQgehWOO9Rc28zCnWmfYWeyEEAk1KM4-ju8bVhwFptMQeF839RkO1n4FjCvzkl0y5hSiys0UQUiWts%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1448746662&Signature=zcgzOVKfK0DIs33UFD5%2BzVVvtLg%3D,0.372454716478,185958.0,0.778674,179.0,0.744667,647.0,ARJGIOD1187B9AE920,"{u'latitude': 32.492683, u'location': u'Burleson, TX', u'longitude': -97.264359}",Kelly Clarkson,,"{u'time_signature': 3, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/firGQgehWOO9Rc28zCnWmfYWeyEEAk1KM4-ju8bVhwFptMQeF839RkO1n4FjCvzkl0y5hSiys0UQUiWts%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1448746662&Signature=zcgzOVKfK0DIs33UFD5%2BzVVvtLg%3D', u'energy': 0.717163, u'liveness': 0.090814, u'tempo': 159.913, u'speechiness': 0.02833, u'acousticness': 0.044205, u'danceability': 0.439198, u'instrumentalness': 2.3e-05, u'key': 0, u'duration': 237.0, u'loudness': -4.171, u'audio_md5': u'', u'valence': 0.419798, u'mode': 1}",237.0,0.717163,SOEVEGU1315CD42A85,400,0,0.090814,-4.171,1,0.0609872106543,9212.0,0.0,,0.0,,"[studio, electric, vocal]",0.02833,159.913,3,Breakaway,0.419798,2005,Kelly Clarkson,27.0,Breakaway,/wiki/Breakaway_(Kelly_Clarkson_song),/wiki/Kelly_Clarkson
31,0.008693,http://echonest-analysis.s3.amazonaws.com/TR/Eri2EQZiuSRg_QSQfCBTnSHAH5uH6HjfKVNAdd/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1448746665&Signature=I9mUx52L06BIi4q2MKW8uMoVP8Y%3D,0.388062601451,146199.0,0.740783,362.0,0.708446,1141.0,ARTOG9T1187B99074E,"{u'latitude': 34.0535, u'location': u'Los Angeles, CA, US', u'longitude': -118.245}",Will Smith,1cae655add07abd2ef7c3573840ff7a7,"{u'time_signature': 4, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/Eri2EQZiuSRg_QSQfCBTnSHAH5uH6HjfKVNAdd/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1448746665&Signature=I9mUx52L06BIi4q2MKW8uMoVP8Y%3D', u'energy': 0.644404, u'liveness': 0.088306, u'tempo': 102.527, u'speechiness': 0.126591, u'acousticness': 0.008693, u'danceability': 0.887028, u'instrumentalness': 0.002367, u'key': 1, u'duration': 206.04757, u'loudness': -13.214, u'audio_md5': u'1cae655add07abd2ef7c3573840ff7a7', u'valence': 0.519037, u'mode': 1}",206.04757,0.644404,SORCWMB144BEDB8455,410,1,0.088306,-13.214,1,0.0156615152657,43455.0,0.0,,0.362587,58252.0,"[studio, electric, vocal]",0.126591,102.527,4,Switch,0.519037,2005,Will Smith,28.0,Switch,/wiki/Switch_(song),/wiki/Will_Smith
32,0.200525,http://echonest-analysis.s3.amazonaws.com/TR/UVvu4AHxrBnQE9jLhsmR5nOjOEJA%3D%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1448746668&Signature=lshqVaFJap6kiYZJq/DLXHvkl4A%3D,0.380001700214,167412.0,0.696192,774.0,0.631471,2754.0,ARRQZEV1187B98C8C2,"{u'latitude': 39.962, u'location': u'Columbus, OH, US', u'longitude': -83.003}",Bow Wow,a0ee9def1972e6cb0f854b064b5b5da6,"{u'time_signature': 4, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/UVvu4AHxrBnQE9jLhsmR5nOjOEJA%3D%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1448746668&Signature=lshqVaFJap6kiYZJq/DLXHvkl4A%3D', u'energy': 0.534723, u'liveness': 0.222449, u'tempo': 151.348, u'speechiness': 0.396136, u'acousticness': 0.200525, u'danceability': 0.774008, u'instrumentalness': 0.000237, u'key': 11, u'duration': 287.25556, u'loudness': -12.7, u'audio_md5': u'a0ee9def1972e6cb0f854b064b5b5da6', u'valence': 0.640451, u'mode': 1}",287.25556,0.534723,SOKVIPG14373B6C7D5,420,11,0.222449,-12.7,1,0.00453928571429,128799.0,0.00187619293404,1683738.0,0.279255,202871.0,"[studio, electric, vocal]",0.396136,151.348,4,Let Me Hold You,0.640451,2005,Bow Wow,29.0,Let Me Hold You,/wiki/Let_Me_Hold_You,/wiki/Bow_Wow_(rapper)
33,0.498165,http://echonest-analysis.s3.amazonaws.com/TR/TRMVFBS12BEA9601FC/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1448746671&Signature=KJvJUPtM8ZQUVh0Fr/Ll65t0x5w%3D,,,0.0,,0.0,,ARPRXSA13DF63503E5,{},Bow Wow ＆ Omarion,d38c10d91ff11eb0b9e2202b085370cb,"{u'time_signature': 3, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/TRMVFBS12BEA9601FC/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1448746671&Signature=KJvJUPtM8ZQUVh0Fr/Ll65t0x5w%3D', u'energy': 0.299375, u'liveness': 0.105423, u'tempo': 100.956, u'speechiness': 0.324427, u'acousticness': 0.498165, u'danceability': 0.838233, u'instrumentalness': 0.239229, u'key': 6, u'duration': 234.94485, u'loudness': -18.1, u'audio_md5': u'd38c10d91ff11eb0b9e2202b085370cb', u'valence': 0.867415, u'mode': 1}",234.94485,0.299375,SOQLFHC13733818B36,430,6,0.105423,-18.1,1,0.0,,0.0,,0.0,,"[studio, vocal]",0.324427,100.956,3,Let Me Hold You,0.867415,2005,Omarion,29.0,Let Me Hold You,/wiki/Let_Me_Hold_You,/wiki/Omarion
34,0.144848,http://echonest-analysis.s3.amazonaws.com/TR/Ga7vuwxgOaSmkgM_zYzRj2k-G-tMEbz9_XoAK-UzyeZgZFGDFjIMqehdyiJpHxgtZk6Sniz1W3CmAOTI8%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1448746675&Signature=fiUM9gzJDsIh2Qt65pDL1Plqo/I%3D,0.380001700214,167412.0,0.696192,774.0,0.631471,2754.0,ARRQZEV1187B98C8C2,"{u'latitude': 39.962, u'location': u'Columbus, OH, US', u'longitude': -83.003}",Bow Wow,,"{u'time_signature': 4, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/Ga7vuwxgOaSmkgM_zYzRj2k-G-tMEbz9_XoAK-UzyeZgZFGDFjIMqehdyiJpHxgtZk6Sniz1W3CmAOTI8%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1448746675&Signature=fiUM9gzJDsIh2Qt65pDL1Plqo/I%3D', u'energy': 0.629906, u'liveness': 0.0667, u'tempo': 81.779, u'speechiness': 0.115456, u'acousticness': 0.144848, u'danceability': 0.616117, u'instrumentalness': 0.0, u'key': 6, u'duration': 196.10667, u'loudness': -7.548, u'audio_md5': u'', u'valence': 0.496518, u'mode': 1}",196.10667,0.629906,SOIDHMA135CAB5DF8F,440,6,0.0667,-7.548,1,0.00768431568432,81398.0,0.00336020340896,1061413.0,0.310595,130481.0,"[studio, electric, vocal]",0.115456,81.779,4,Like You,0.496518,2005,Bow Wow,30.0,Like You,/wiki/Like_You_(Bow_Wow_song),/wiki/Bow_Wow_(rapper)
35,0.029395,http://echonest-analysis.s3.amazonaws.com/TR/BoKBTAkq6W-kdOEM5ZODQFgLMnkgmnDVU0DzT4Ky13IdTccOSNuMVDZ5tLvM8J2_l7RWcQfzbA3ynycnk%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1448746681&Signature=qA0LkTsmta0jePsxzzWpw63QRws%3D,0.403618616403,109354.0,0.775424,189.0,0.800312,238.0,ARVBRGZ1187FB4675A,"{u'latitude': 33.870292, u'location': u'Fullerton, California', u'longitude': -117.925338}",Gwen Stefani,,"{u'time_signature': 4, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/BoKBTAkq6W-kdOEM5ZODQFgLMnkgmnDVU0DzT4Ky13IdTccOSNuMVDZ5tLvM8J2_l7RWcQfzbA3ynycnk%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1448746681&Signature=qA0LkTsmta0jePsxzzWpw63QRws%3D', u'energy': 0.753786, u'liveness': 0.206173, u'tempo': 98.018, u'speechiness': 0.041645, u'acousticness': 0.029395, u'danceability': 0.855592, u'instrumentalness': 1.5e-05, u'key': 7, u'duration': 236.21333, u'loudness': -2.728, u'audio_md5': u'', u'valence': 0.712399, u'mode': 0}",236.21333,0.753786,SOISNKZ12C0DD02FB0,460,7,0.206173,-2.728,0,0.0712793873507,6622.0,0.00557722769543,643438.0,0.519677,3407.0,"[studio, electric, vocal]",0.041645,98.018,4,Rich Girl,0.712399,2005,Gwen Stefani,31.0,Rich Girl,/wiki/Rich_Girl_(Gwen_Stefani_song),/wiki/Gwen_Stefani
36,0.103021,http://echonest-analysis.s3.amazonaws.com/TR/M6AFdQNd3tncbQVMHlKScz4L2WydZjgT66GyrHIQScvbmZ3IiWY2KNeN8X8VqoA2mpHBms_HBLTtafM-g%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1448746687&Signature=ZaWn/MYTFpKYIwn2VCifnCX1e1A%3D,0.356618356138,228859.0,0.773882,198.0,0.704367,1209.0,ARTDQRC1187FB4EFD4,"{u'latitude': 33.973951, u'location': u'Los Angeles, CA', u'longitude': -118.248405}",The Black Eyed Peas,,"{u'time_signature': 4, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/M6AFdQNd3tncbQVMHlKScz4L2WydZjgT66GyrHIQScvbmZ3IiWY2KNeN8X8VqoA2mpHBms_HBLTtafM-g%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1448746687&Signature=ZaWn/MYTFpKYIwn2VCifnCX1e1A%3D', u'energy': 0.701256, u'liveness': 0.205212, u'tempo': 123.984, u'speechiness': 0.347243, u'acousticness': 0.103021, u'danceability': 0.954113, u'instrumentalness': 1e-06, u'key': 9, u'duration': 250.6, u'loudness': -6.37, u'audio_md5': u'', u'valence': 0.841632, u'mode': 1}",250.6,0.701256,SOJBJOC144D7F4DFB5,480,9,0.205212,-6.37,1,0.197189220516,2273.0,0.00978629186331,336107.0,0.527509,2937.0,"[studio, electric, vocal]",0.347243,123.984,4,My Humps,0.841632,2005,The Black Eyed Peas,32.0,My Humps,/wiki/My_Humps,/wiki/The_Black_Eyed_Peas
37,0.133144,http://echonest-analysis.s3.amazonaws.com/TR/yQVo-AKR6IMEjbpZcdOZ87kynpPHpGXUm8wbWtJP0Y_41SCRg2xQfqJMOUuk6DrEQlQWgx/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1448746690&Signature=hQaiyz77BLmmmrfeuIaFb81Ro6Q%3D,0.446610177575,46453.0,0.543715,6266.0,0.57214,7358.0,AR4FVK41187FB4BC83,"{u'latitude': 32.724103, u'location': u'San Diego, CA', u'longitude': -117.170912}",Frankie J,e262c5e4081b2358cfbcd1e5d9c9ab62,"{u'time_signature': 4, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/yQVo-AKR6IMEjbpZcdOZ87kynpPHpGXUm8wbWtJP0Y_41SCRg2xQfqJMOUuk6DrEQlQWgx/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1448746690&Signature=hQaiyz77BLmmmrfeuIaFb81Ro6Q%3D', u'energy': 0.384811, u'liveness': 0.321054, u'tempo': 75.079, u'speechiness': 0.080955, u'acousticness': 0.133144, u'danceability': 0.465282, u'instrumentalness': 0.0, u'key': 3, u'duration': 221.77914, u'loudness': -14.653, u'audio_md5': u'e262c5e4081b2358cfbcd1e5d9c9ab62', u'valence': 0.729254, u'mode': 1}",221.77914,0.384811,SOTZLJC140C6ACAF42,490,3,0.321054,-14.653,1,0.0002,3425449.0,0.0,,0.124365,1287086.0,"[studio, electric, vocal]",0.080955,75.079,4,Obsession (No Es Amor),0.729254,2005,Frankie J,33.0,Obsession (No Es Amor),/wiki/Obsession_(No_Es_Amor),/wiki/Frankie_J
38,0.030132,http://echonest-analysis.s3.amazonaws.com/TR/INd4NAyv5wo8MozoHYkDm_OraLrtYNISspCyVmaGpxg7a4ZxcRp8E_9F-22LM7fZYOhXPUyShBodiUETY%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1448746696&Signature=tqT%2BDDYH24AKQvd7iEV2bYWkopM%3D,0.367730012218,198499.0,0.782498,170.0,0.742527,671.0,ARPDVPJ1187B9ADBE9,"{u'latitude': 33.844371, u'location': u'Atlanta, Georgia ', u'longitude': -84.47405}",Usher,,"{u'time_signature': 4, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/INd4NAyv5wo8MozoHYkDm_OraLrtYNISspCyVmaGpxg7a4ZxcRp8E_9F-22LM7fZYOhXPUyShBodiUETY%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1448746696&Signature=tqT%2BDDYH24AKQvd7iEV2bYWkopM%3D', u'energy': 0.823967, u'liveness': 0.161007, u'tempo': 110.147, u'speechiness': 0.06222, u'acousticness': 0.030132, u'danceability': 0.79471, u'instrumentalness': 3e-06, u'key': 3, u'duration': 225.42667, u'loudness': -4.341, u'audio_md5': u'', u'valence': 0.773431, u'mode': 0}",225.42667,0.823967,SOBNCOY144BF2F2817,510,3,0.161007,-4.341,0,0.0299675932025,23983.0,0.00205275700037,1579340.0,0.394439,34086.0,"[studio, electric, vocal]",0.06222,110.147,4,Caught Up,0.773431,2005,Usher,34.0,Caught Up,/wiki/Caught_Up_(Usher_song),/wiki/Usher_(entertainer)
39,0.04368,http://echonest-analysis.s3.amazonaws.com/TR/oJdxyQplsezZPpqHdOModHhKoh8var3o8y3CLWPJGr1uAPCaX6siFv2td7jcYSnnQQI2D-keVRslfY3ro%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1448746699&Signature=eMSPy5qNvY0lhwHzW0tnRPMiVQ8%3D,0.469917390485,24335.0,0.421855,29770.0,0.505816,26833.0,ARHOISJ12AA0D8A5F9,"{u'latitude': 50.501, u'location': u'Belgium', u'longitude': 4.47684}",DHT,,"{u'time_signature': 3, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/oJdxyQplsezZPpqHdOModHhKoh8var3o8y3CLWPJGr1uAPCaX6siFv2td7jcYSnnQQI2D-keVRslfY3ro%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1448746699&Signature=eMSPy5qNvY0lhwHzW0tnRPMiVQ8%3D', u'energy': 0.923736, u'liveness': 0.091389, u'tempo': 144.985, u'speechiness': 0.046116, u'acousticness': 0.04368, u'danceability': 0.657609, u'instrumentalness': 0.000142, u'key': 11, u'duration': 209.80132, u'loudness': -5.442, u'audio_md5': u'', u'valence': 0.351218, u'mode': 0}",209.80132,0.923736,SOKNWZS12AB017E23E,520,11,0.091389,-5.442,0,0.0,,0.0,,0.0,,"[studio, electric, vocal]",0.046116,144.985,3,Listen To Your Heart,0.351218,2005,DHT,35.0,Listen to Your Heart,/wiki/Listen_to_Your_Heart_(Roxette_song)#DHT_cover,/wiki/DHT_(band)
40,0.820224,http://echonest-analysis.s3.amazonaws.com/TR/1EUE4gs0bgbhOHvYeb8OoScTu3xu_NppLIcDERywb5xOj1gM-iDkk3NYtRCbwGTHJIi6Gc82In6TwuSEI%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1448746704&Signature=ahlC0VeQPQwmO9YYpXJkklxgVi0%3D,0.0933357426875,,0.015823,,0.097506,,ARTAEKF13264193E79,{},DHT / Edmee,,"{u'time_signature': 4, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/1EUE4gs0bgbhOHvYeb8OoScTu3xu_NppLIcDERywb5xOj1gM-iDkk3NYtRCbwGTHJIi6Gc82In6TwuSEI%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1448746704&Signature=ahlC0VeQPQwmO9YYpXJkklxgVi0%3D', u'energy': 0.291858, u'liveness': 0.11085, u'tempo': 144.628, u'speechiness': 0.029256, u'acousticness': 0.820224, u'danceability': 0.534858, u'instrumentalness': 0.0, u'key': 9, u'duration': 228.48, u'loudness': -8.331, u'audio_md5': u'', u'valence': 0.183702, u'mode': 0}",228.48,0.291858,SOOPLRF136887D1872,530,9,0.11085,-8.331,0,2.29885057471e-05,,0.0,,0.0,,"[studio, vocal]",0.029256,144.628,4,Listen To Your Heart,0.183702,2005,Edmee,35.0,Listen to Your Heart,/wiki/Listen_to_Your_Heart_(Roxette_song)#DHT_cover,/wiki/Edm%C3%A9e_Daenen
41,0.089259,http://echonest-analysis.s3.amazonaws.com/TR/j-12dQPu2D46VMlDM-JScENy_TPrK74PcjVHqjB-gD26NQGD6qPsWCC4Rkf2-POn9lDjT-jSRxSqaHMW0%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1448746708&Signature=iCkbqtKL6yeycSvDEA9ofxI4hPI%3D,0.338492443262,284949.0,0.743396,345.0,0.621609,3095.0,AR1O4NH1187B98F0C9,"{u'latitude': 38.333133, u'location': u'Vacaville, CA', u'longitude': -121.920151}",Papa Roach,,"{u'time_signature': 4, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/j-12dQPu2D46VMlDM-JScENy_TPrK74PcjVHqjB-gD26NQGD6qPsWCC4Rkf2-POn9lDjT-jSRxSqaHMW0%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1448746708&Signature=iCkbqtKL6yeycSvDEA9ofxI4hPI%3D', u'energy': 0.924573, u'liveness': 0.22132, u'tempo': 89.853, u'speechiness': 0.050603, u'acousticness': 0.089259, u'danceability': 0.447685, u'instrumentalness': 0.0, u'key': 11, u'duration': 208.19946, u'loudness': -3.291, u'audio_md5': u'', u'valence': 0.476514, u'mode': 1}",208.19946,0.924573,SOGVNSK12A6D4F59E3,540,11,0.22132,-3.291,1,0.0655670103093,7823.0,0.00562667740994,638700.0,0.551661,1890.0,"[studio, electric, vocal]",0.050603,89.853,4,Scars,0.476514,2005,Papa Roach,36.0,Scars,/wiki/Scars_(Papa_Roach_song),/wiki/Papa_Roach
42,0.10176,http://echonest-analysis.s3.amazonaws.com/TR/TRPSBSR12BEA96832A/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1448746711&Signature=EmwwuvP3LEsQDadnM6QOAP4jPL4%3D,0.337309603046,289248.0,0.771107,212.0,0.66161,1990.0,ARAXU5Z1187B98FECD,"{u'latitude': 51.7816441, u'location': u'Essex, UK', u'longitude': 0.3665169}",Gorillaz,84824a9590f833fda960049d05b418d2,"{u'time_signature': 3, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/TRPSBSR12BEA96832A/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1448746711&Signature=EmwwuvP3LEsQDadnM6QOAP4jPL4%3D', u'energy': 0.406009, u'liveness': 0.668491, u'tempo': 138.559, u'speechiness': 0.06808, u'acousticness': 0.10176, u'danceability': 0.780463, u'instrumentalness': 0.405958, u'key': 3, u'duration': 222.45832, u'loudness': -18.42, u'audio_md5': u'84824a9590f833fda960049d05b418d2', u'valence': 0.930866, u'mode': 0}",222.45832,0.406009,SOKOODI137AA833D00,550,3,0.668491,-18.42,0,0.0,,0.0,,0.0,,"[studio, electric]",0.06808,138.559,3,FEEL GOOD INC (Clean),0.930866,2005,Gorillaz,37.0,Feel Good Inc.,/wiki/Feel_Good_Inc.,/wiki/Gorillaz
43,0.001081,http://echonest-analysis.s3.amazonaws.com/TR/i1nixwmeRCOcO1zvfXdeTjAKnDC907voV0e6tk4yWBveLQkrE%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1448746714&Signature=saLL9wcewpSxRglw4xdq8OyIr6w%3D,0.38764008641,147373.0,0.712834,592.0,0.666262,1889.0,ARW1MUW1187FB4D5A1,"{u'latitude': 30.441072, u'location': u'Escatawpa, MS', u'longitude': -88.634482}",3 Doors Down,5165a245a77975b76f55370eb634f98f,"{u'time_signature': 4, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/i1nixwmeRCOcO1zvfXdeTjAKnDC907voV0e6tk4yWBveLQkrE%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1448746714&Signature=saLL9wcewpSxRglw4xdq8OyIr6w%3D', u'energy': 0.768555, u'liveness': 0.588499, u'tempo': 91.929, u'speechiness': 0.040861, u'acousticness': 0.001081, u'danceability': 0.482136, u'instrumentalness': 3e-06, u'key': 9, u'duration': 240.16934, u'loudness': -8.208, u'audio_md5': u'5165a245a77975b76f55370eb634f98f', u'valence': 0.45079, u'mode': 1}",240.16934,0.768555,SOBPCUC141BA69AEF8,560,9,0.588499,-8.208,1,0.0521163914619,12837.0,0.00623320977756,578793.0,0.490494,5819.0,"[studio, electric, vocal]",0.040861,91.929,4,Let Me Go,0.45079,2005,3 Doors Down,38.0,Let Me Go,/wiki/Let_Me_Go_(3_Doors_Down_song),/wiki/3_Doors_Down
